name,brand,accords,ratingValue,ratingCount,seasons,timeOfDay,gender,priceValue,notesBreakdown
Solarissimo Marettimo,Azzaro,"{'citrus': 1.0, 'aromatic': 0.936936, 'marine': 0.880181, 'woody': 0.734503, 'salty': 0.532074, 'aquatic': 0.474054}",3.95,242,"{'winter': 0.0714286, 'spring': 0.707792, 'summer': 1.0, 'fall': 0.207792}","{'day': 0.928571, 'night': 0.279221}","{'female': 1, 'more female': 0, 'unisex': 12, 'more male': 44, 'male': 45}","{'way overpriced': 2, 'overpriced': 3, 'ok': 22, 'good value': 37, 'great value': 31}","{'topnotes': ['Citron', 'Lemon'], 'midnotes': ['Haitian Vetiver', 'Sea water'], 'bottomnotes': ['Labdanum', 'Cedar']}"
Decibel,Azzaro,"{'amber': 1.0, 'vanilla': 0.875442, 'balsamic': 0.772622, 'soft spicy': 0.770891, 'smoky': 0.7651519999999999, 'sweet': 0.701678, 'aromatic': 0.62393, 'warm spicy': 0.603258, 'aldehydic': 0.6025240000000001, 'fresh': 0.568854}",3.46,923,"{'winter': 0.9764010000000001, 'spring': 0.303835, 'summer': 0.150442, 'fall': 0.840708}","{'day': 0.42477899999999996, 'night': 1.0}","{'female': 2, 'more female': 0, 'unisex': 18, 'more male': 31, 'male': 60}","{'way overpriced': 6, 'overpriced': 6, 'ok': 33, 'good value': 37, 'great value': 14}","{'topnotes': ['Licorice', 'Amalfi Lemon', 'Aldehydes'], 'midnotes': ['Incense', 'Violet'], 'bottomnotes': ['Vetiver', 'Tonka Bean', 'Vanille']}"
Azzaro Pour Homme Naughty Leather,Azzaro,"{'vanilla': 1.0, 'leather': 0.9066639999999999, 'herbal': 0.72, 'animalic': 0.603332, 'aromatic': 0.551999, 'powdery': 0.51, 'smoky': 0.481999, 'fresh spicy': 0.468001}",3.76,102,"{'winter': 1.0, 'spring': 0.638298, 'summer': 0.170213, 'fall': 1.0}","{'day': 0.595745, 'night': 0.829787}","{'female': 1, 'more female': 1, 'unisex': 8, 'more male': 11, 'male': 17}","{'way overpriced': 1, 'overpriced': 0, 'ok': 12, 'good value': 19, 'great value': 7}","{'topnotes': ['Artemisia'], 'midnotes': ['Leather'], 'bottomnotes': ['Vanilla']}"
Wanted Freeride,Azzaro,"{'aromatic': 1.0, 'fresh spicy': 0.722689, 'warm spicy': 0.697249, 'woody': 0.568952, 'lavender': 0.561683, 'amber': 0.518068, 'fresh': 0.518068, 'citrus': 0.502077, 'green': 0.488994, 'fruity': 0.46863900000000003}",3.82,71,"{'winter': 0.71875, 'spring': 0.96875, 'summer': 0.8125, 'fall': 1.0}","{'day': 0.84375, 'night': 0.8125}","{'female': 3, 'more female': 1, 'unisex': 2, 'more male': 6, 'male': 18}","{'way overpriced': 2, 'overpriced': 5, 'ok': 12, 'good value': 6, 'great value': 3}","{'topnotes': ['Lavender', 'Lemon', 'Ginger', 'Mint'], 'midnotes': ['Geranium', 'Cardamom', 'Apple', 'Juniper'], 'bottomnotes': ['Haitian Vetiver', 'Tonka Bean', 'Amberwood']}"
Acteur,Azzaro,"{'rose': 1.0, 'woody': 0.919355, 'warm spicy': 0.88885, 'floral': 0.8304389999999999, 'earthy': 0.8219259999999999, 'leather': 0.749321, 'mossy': 0.704388, 'aromatic': 0.698951, 'fruity': 0.668918, 'animalic': 0.617125}",4.20,504,"{'winter': 0.8657720000000001, 'spring': 0.6979869999999999, 'summer': 0.281879, 'fall': 1.0}","{'day': 0.90604, 'night': 0.872483}","{'female': 0, 'more female': 0, 'unisex': 25, 'more male': 14, 'male': 33}","{'way overpriced': 1, 'overpriced': 9, 'ok': 12, 'good value': 26, 'great value': 8}","{'topnotes': ['Calamus', 'Bergamot', 'Mace', 'Fruity Notes', 'Cardamom'], 'midnotes': ['Jasmine', 'Cedar', 'Rose', 'Patchouli', 'Carnation', 'Vetiver'], 'bottomnotes': ['Leather', 'Musk', 'Oakmoss', 'Amber']}"
Silver Black,Azzaro,"{'aromatic': 1.0, 'woody': 0.9481050000000001, 'citrus': 0.7509210000000001, 'fresh spicy': 0.718712, 'warm spicy': 0.612419, 'musky': 0.5936330000000001, 'fruity': 0.580571, 'green': 0.547646, 'patchouli': 0.543354, 'fresh': 0.536196}",3.87,827,"{'winter': 0.8450700000000001, 'spring': 0.743662, 'summer': 0.295775, 'fall': 1.0}","{'day': 0.816901, 'night': 0.966197}","{'female': 3, 'more female': 0, 'unisex': 6, 'more male': 16, 'male': 148}","{'way overpriced': 1, 'overpriced': 4, 'ok': 38, 'good value': 68, 'great value': 43}","{'topnotes': ['Bergamot', 'Anise', 'Apple', 'Lime'], 'midnotes': ['Cardamom', 'Coriander', 'Juniper'], 'bottomnotes': ['Vetiver', 'White Musk', 'Sandalwood', 'Patchouli']}"
Azzaro pour Homme Intense,Azzaro,"{'aromatic': 1.0, 'woody': 0.852805, 'fresh spicy': 0.8285509999999999, 'musky': 0.764995, 'lavender': 0.609438, 'earthy': 0.596059, 'herbal': 0.580168, 'anis': 0.538351, 'warm spicy': 0.512008, 'powdery': 0.506363}",4.23,183,"{'winter': 0.77381, 'spring': 0.511905, 'summer': 0.297619, 'fall': 1.0}","{'day': 0.714286, 'night': 0.821429}","{'female': 0, 'more female': 0, 'unisex': 2, 'more male': 7, 'male': 23}","{'way overpriced': 2, 'overpriced': 1, 'ok': 10, 'good value': 10, 'great value': 5}","{'topnotes': ['Artemisia', 'Basil', 'Lemon', 'Lavender', 'Anise', 'Juniper'], 'midnotes': ['Genet', 'Geranium', 'Oakmoss', 'Vetiver'], 'bottomnotes': ['Musk', 'Amber', 'Sandalwood', 'Patchouli']}"
Azzaro Chrome Summer,Azzaro,"{'citrus': 1.0, 'warm spicy': 0.796282, 'amber': 0.676923, 'aromatic': 0.673333, 'woody': 0.536922, 'fresh spicy': 0.509999, 'balsamic': 0.44807699999999995}",3.82,131,"{'winter': 0.051948100000000004, 'spring': 0.545455, 'summer': 1.0, 'fall': 0.207792}","{'day': 0.935065, 'night': 0.298701}","{'female': 0, 'more female': 0, 'unisex': 1, 'more male': 6, 'male': 13}","{'way overpriced': 0, 'overpriced': 3, 'ok': 8, 'good value': 6, 'great value': 2}","{'topnotes': ['Grapefruit'], 'midnotes': ['Cardamom'], 'bottomnotes': ['Brazilian Rosewood', 'Amber']}"
Azzaro Chrome Parfum,Azzaro,"{'aromatic': 1.0, 'fresh spicy': 0.7559130000000001, 'woody': 0.72473, 'herbal': 0.603763, 'conifer': 0.5779569999999999, 'fresh': 0.552688, 'soft spicy': 0.509677, 'citrus': 0.5043}",3.73,255,"{'winter': 0.21875, 'spring': 0.9296880000000001, 'summer': 1.0, 'fall': 0.6640619999999999}","{'day': 0.859375, 'night': 0.476562}","{'female': 3, 'more female': 1, 'unisex': 6, 'more male': 29, 'male': 118}","{'way overpriced': 10, 'overpriced': 16, 'ok': 57, 'good value': 50, 'great value': 18}","{'topnotes': ['Bergamot'], 'midnotes': ['Sage'], 'bottomnotes': ['Fir Resin']}"
Azzaro Duo Men,Azzaro,"{'aromatic': 1.0, 'woody': 0.618376, 'green': 0.603616, 'citrus': 0.574098, 'fresh spicy': 0.559338, 'musky': 0.531928, 'vanilla': 0.506628, 'earthy': 0.464459, 'amber': 0.44759, 'sweet': 0.441267}",3.82,185,"{'winter': 0.469136, 'spring': 0.716049, 'summer': 0.481481, 'fall': 0.691358}","{'day': 1.0, 'night': 0.5555559999999999}","{'female': 0, 'more female': 1, 'unisex': 5, 'more male': 5, 'male': 10}","{'way overpriced': 0, 'overpriced': 1, 'ok': 6, 'good value': 3, 'great value': 7}","{'topnotes': ['Grapefruit', 'Juniper Berries', 'Galbanum'], 'midnotes': ['Tonka Bean', 'Vetiver'], 'bottomnotes': ['Musk']}"
Fun,Azzaro,"{'fruity': 1.0, 'citrus': 0.967485, 'green': 0.899365, 'aromatic': 0.864792, 'woody': 0.844254, 'oud': 0.7621040000000001, 'soft spicy': 0.566994, 'sweet': 0.505381, 'warm spicy': 0.505381, 'fresh': 0.455746}",3.97,101,"{'winter': 0.08928570000000001, 'spring': 0.767857, 'summer': 1.0, 'fall': 0.23214300000000002}","{'day': 0.892857, 'night': 0.214286}","{'female': 2, 'more female': 6, 'unisex': 28, 'more male': 8, 'male': 6}","{'way overpriced': 1, 'overpriced': 4, 'ok': 11, 'good value': 13, 'great value': 17}","{'topnotes': ['Blood Orange'], 'midnotes': ['Cassis', 'Rhubarb'], 'bottomnotes': ['Akigalawood']}"
Shine,Azzaro,"{'woody': 1.0, 'citrus': 0.998854, 'sand': 0.804092, 'fresh spicy': 0.649427, 'aromatic': 0.5726680000000001, 'mineral': 0.501637, 'powdery': 0.495908}",3.83,102,"{'winter': 0.0434783, 'spring': 0.463768, 'summer': 1.0, 'fall': 0.130435}","{'day': 0.8985509999999999, 'night': 0.130435}","{'female': 1, 'more female': 6, 'unisex': 40, 'more male': 17, 'male': 1}","{'way overpriced': 0, 'overpriced': 4, 'ok': 17, 'good value': 19, 'great value': 20}","{'topnotes': ['Bergamot'], 'midnotes': ['Sand'], 'bottomnotes': ['Cedar']}"
Sea,Azzaro,"{'marine': 1.0, 'citrus': 0.7789449999999999, 'patchouli': 0.742105, 'aromatic': 0.720001, 'salty': 0.5799989999999999, 'woody': 0.565263, 'warm spicy': 0.521051, 'aquatic': 0.509999, 'earthy': 0.476843}",3.91,86,"{'winter': 0.054545500000000004, 'spring': 0.6, 'summer': 1.0, 'fall': 0.10909100000000001}","{'day': 0.7818179999999999, 'night': 0.18181799999999998}","{'female': 0, 'more female': 1, 'unisex': 22, 'more male': 18, 'male': 15}","{'way overpriced': 1, 'overpriced': 2, 'ok': 10, 'good value': 15, 'great value': 25}","{'topnotes': ['Mandarin Orange'], 'midnotes': ['Sea Notes'], 'bottomnotes': ['Patchouli']}"
Azzaro Pour Homme Amber Fever,Azzaro,"{'amber': 1.0, 'cacao': 0.844444, 'aromatic': 0.727777, 'soft spicy': 0.655186, 'warm spicy': 0.6266660000000001, 'animalic': 0.44000100000000003}",4.23,174,"{'winter': 1.0, 'spring': 0.317647, 'summer': 0.141176, 'fall': 0.9647060000000001}","{'day': 0.647059, 'night': 0.8823529999999999}","{'female': 2, 'more female': 1, 'unisex': 10, 'more male': 19, 'male': 39}","{'way overpriced': 0, 'overpriced': 1, 'ok': 10, 'good value': 36, 'great value': 14}","{'topnotes': ['Clary Sage'], 'midnotes': ['Cacao'], 'bottomnotes': ['Amber']}"
Azzaro Club Men,Azzaro,"{'aromatic': 1.0, 'woody': 0.773383, 'tropical': 0.7230209999999999, 'cannabis': 0.707912, 'citrus': 0.576979, 'musky': 0.566905, 'fresh spicy': 0.536691, 'herbal': 0.5039560000000001, 'sweet': 0.495901, 'green': 0.48355899999999996}",4.02,286,"{'winter': 0.462121, 'spring': 1.0, 'summer': 0.6818179999999999, 'fall': 0.977273}","{'day': 0.969697, 'night': 0.856061}","{'female': 1, 'more female': 0, 'unisex': 1, 'more male': 15, 'male': 27}","{'way overpriced': 1, 'overpriced': 5, 'ok': 4, 'good value': 22, 'great value': 8}","{'topnotes': ['Papaya', 'Lemon'], 'midnotes': ['cannabis'], 'bottomnotes': ['Musk', 'Hinoki']}"
Twin for Men,Azzaro,"{'fruity': 1.0, 'fresh spicy': 0.827532, 'woody': 0.807243, 'almond': 0.770351, 'citrus': 0.761131, 'nutty': 0.5822120000000001, 'fresh': 0.567454, 'green': 0.5600780000000001, 'patchouli': 0.544401, 'warm spicy': 0.539329}",4.16,255,"{'winter': 0.628866, 'spring': 0.8969070000000001, 'summer': 0.474227, 'fall': 0.8969070000000001}","{'day': 1.0, 'night': 0.845361}","{'female': 1, 'more female': 0, 'unisex': 2, 'more male': 17, 'male': 14}","{'way overpriced': 0, 'overpriced': 2, 'ok': 11, 'good value': 13, 'great value': 2}","{'topnotes': ['Almond', 'Palisander Rosewood', 'Mandarin Orange', 'Bergamot', 'Green Apple', 'Sandalwood', 'Nutmeg', 'Patchouli'], 'midnotes': [], 'bottomnotes': []}"
Pure Vetiver,Azzaro,"{'aromatic': 1.0, 'fresh spicy': 0.897196, 'warm spicy': 0.726201, 'woody': 0.535056, 'citrus': 0.514906, 'earthy': 0.5014759999999999, 'herbal': 0.49579300000000004, 'green': 0.486494, 'lavender': 0.47048, 'marine': 0.47048}",3.88,163,"{'winter': 0.173913, 'spring': 0.73913, 'summer': 0.826087, 'fall': 0.434783}","{'day': 1.0, 'night': 0.217391}","{'female': 1, 'more female': 0, 'unisex': 7, 'more male': 4, 'male': 8}","{'way overpriced': 2, 'overpriced': 2, 'ok': 6, 'good value': 8, 'great value': 0}","{'topnotes': ['Grapefruit', 'Ginger', 'Cardamom', 'Pepper'], 'midnotes': ['Lavender', 'Artemisia', 'Sea Notes'], 'bottomnotes': ['Rhubarb', 'Nutmeg Flower', 'Vetiver']}"
Azzaro Pour Homme Limited Edition 2016,Azzaro,"{'citrus': 1.0, 'lavender': 1.0, 'woody': 0.836665, 'aromatic': 0.773667, 'fresh spicy': 0.719999}",4.42,43,"{'winter': 0.458333, 'spring': 1.0, 'summer': 0.666667, 'fall': 0.916667}","{'day': 0.833333, 'night': 0.916667}","{'female': 1, 'more female': 0, 'unisex': 1, 'more male': 3, 'male': 15}","{'way overpriced': 1, 'overpriced': 0, 'ok': 6, 'good value': 9, 'great value': 3}","{'topnotes': ['Grapefruit'], 'midnotes': ['Lavender'], 'bottomnotes': ['Atlas Cedar']}"
Bright Visit,Azzaro,"{'aromatic': 1.0, 'soft spicy': 0.757367, 'woody': 0.658107, 'citrus': 0.617887, 'green': 0.601537, 'musky': 0.519278, 'fresh': 0.510195, 'fresh spicy': 0.507599, 'fruity': 0.485541, 'herbal': 0.476458}",3.92,180,"{'winter': 0.0754717, 'spring': 0.849057, 'summer': 0.877358, 'fall': 0.179245}","{'day': 1.0, 'night': 0.226415}","{'female': 2, 'more female': 0, 'unisex': 2, 'more male': 4, 'male': 11}","{'way overpriced': 1, 'overpriced': 0, 'ok': 9, 'good value': 5, 'great value': 3}","{'topnotes': ['Lemon', 'Pink Pepper', 'Cassia'], 'midnotes': ['Tarragon', 'Basil'], 'bottomnotes': ['Musk', 'Cedar', 'Amber']}"
Chrome Under the Pole,Azzaro,"{'woody': 1.0, 'aromatic': 0.8474729999999999, 'citrus': 0.615047, 'floral': 0.583544, 'fresh': 0.561552, 'warm spicy': 0.550851, 'powdery': 0.546094, 'sweet': 0.5193439999999999, 'fresh spicy': 0.515182, 'white floral': 0.47238399999999997}",3.89,57,"{'winter': 0.0810811, 'spring': 0.8648650000000001, 'summer': 0.918919, 'fall': 0.24324300000000001}","{'day': 1.0, 'night': 0.162162}","{'female': 0, 'more female': 0, 'unisex': 1, 'more male': 3, 'male': 8}","{'way overpriced': 0, 'overpriced': 0, 'ok': 5, 'good value': 7, 'great value': 3}","{'topnotes': ['Pineapple', 'Lemon', 'Rosemary', 'Calabrian bergamot', 'Neroli'], 'midnotes': ['Oakmoss', 'Jasmine', 'Cyclamen', 'Coriander'], 'bottomnotes': ['Cedar', 'Brazilian Rosewood', 'Cardamom', 'Musk', 'Sandalwood', 'Tonka Bean', 'Oakmoss']}"
Chrome Limited Edition 2016,Azzaro,"{'aquatic': 1.0, 'woody': 0.636981, 'ozonic': 0.605579, 'fresh': 0.537418, 'fresh spicy': 0.529759}",4.18,56,"{'winter': 0.212121, 'spring': 0.878788, 'summer': 1.0, 'fall': 0.30303}","{'day': 0.969697, 'night': 0.30303}","{'female': 0, 'more female': 0, 'unisex': 2, 'more male': 4, 'male': 10}","{'way overpriced': 0, 'overpriced': 0, 'ok': 10, 'good value': 5, 'great value': 1}","{'topnotes': ['Violet Leaf'], 'midnotes': ['Watery Notes', 'Nutmeg'], 'bottomnotes': ['Virginia Cedar']}"
Onyx,Azzaro,"{'fresh spicy': 1.0, 'aromatic': 0.9910070000000001, 'warm spicy': 0.873217, 'citrus': 0.852988, 'patchouli': 0.628197, 'amber': 0.619204, 'lavender': 0.610212, 'woody': 0.590429, 'earthy': 0.588632, 'leather': 0.578741}",3.96,327,"{'winter': 0.9130429999999999, 'spring': 0.582609, 'summer': 0.252174, 'fall': 0.9304349999999999}","{'day': 0.817391, 'night': 1.0}","{'female': 1, 'more female': 0, 'unisex': 0, 'more male': 3, 'male': 30}","{'way overpriced': 1, 'overpriced': 1, 'ok': 11, 'good value': 14, 'great value': 4}","{'topnotes': ['Lavender', 'Bergamot', 'Mandarin Orange'], 'midnotes': ['Basil', 'Cardamom', 'Geranium'], 'bottomnotes': ['Benzoin', 'Leather', 'Patchouli', 'Oakmoss', 'Amber']}"
Chrome Summer Edition 2013,Azzaro,"{'citrus': 1.0, 'aromatic': 0.6900879999999999, 'woody': 0.653762, 'green': 0.5362100000000001, 'marine': 0.534363, 'fresh spicy': 0.5275759999999999, 'floral': 0.457271}",4.14,84,"{'winter': 0.0555556, 'spring': 0.611111, 'summer': 1.0, 'fall': 0.240741}","{'day': 0.833333, 'night': 0.203704}","{'female': 2, 'more female': 0, 'unisex': 1, 'more male': 5, 'male': 2}","{'way overpriced': 0, 'overpriced': 0, 'ok': 4, 'good value': 2, 'great value': 2}","{'topnotes': ['Italian Lemon', 'Grapefruit', 'Bergamot', 'Mandarin Orange'], 'midnotes': ['Flowers', 'Neroli', 'Sea Notes'], 'bottomnotes': ['Cypress', 'Black Tea', 'Papyrus', 'Moroccan Cedar']}"
Azzaro Chrome Limited Edition 2015,Azzaro,"{'citrus': 1.0, 'fresh': 0.916177, 'aquatic': 0.857354, 'fresh spicy': 0.8088219999999999, 'aromatic': 0.785295, 'green': 0.7022079999999999, 'white floral': 0.623532, 'fruity': 0.577944, 'warm spicy': 0.538238, 'floral': 0.514705}",3.97,134,"{'winter': 0.051948100000000004, 'spring': 0.896104, 'summer': 1.0, 'fall': 0.233766}","{'day': 0.935065, 'night': 0.220779}","{'female': 0, 'more female': 0, 'unisex': 8, 'more male': 15, 'male': 29}","{'way overpriced': 1, 'overpriced': 2, 'ok': 14, 'good value': 24, 'great value': 10}","{'topnotes': ['Ginger', 'Hedione', 'Bergamot', 'Grapefruit', 'Acai Berry'], 'midnotes': ['Jasmine', 'Fern', 'Watery Notes', 'Tea'], 'bottomnotes': ['Woody Notes', 'Musk', 'Mate', 'Amber']}"
Azzaro Pour Homme Édition Noire,Azzaro,"{'aromatic': 1.0, 'fresh spicy': 0.7421469999999999, 'woody': 0.724366, 'citrus': 0.7122410000000001, 'herbal': 0.671018, 'musky': 0.503696, 'amber': 0.444284}",4.02,81,"{'winter': 0.695652, 'spring': 1.0, 'summer': 0.478261, 'fall': 0.869565}","{'day': 0.695652, 'night': 0.847826}","{'female': 2, 'more female': 0, 'unisex': 1, 'more male': 3, 'male': 28}","{'way overpriced': 0, 'overpriced': 2, 'ok': 4, 'good value': 16, 'great value': 7}","{'topnotes': ['Sage', 'Lemon', 'Bitter Orange'], 'midnotes': ['Artemisia', 'Geranium', 'Caraway'], 'bottomnotes': ['Iso E Super', 'Coumarin', 'Cumin', 'Vetiver']}"
Wanted Tonic,Azzaro,"{'citrus': 1.0, 'warm spicy': 0.869767, 'patchouli': 0.560467, 'woody': 0.5165109999999999, 'conifer': 0.480698, 'fresh': 0.446512}",3.60,472,"{'winter': 0.073955, 'spring': 0.768489, 'summer': 1.0, 'fall': 0.196141}","{'day': 0.897106, 'night': 0.16398700000000002}","{'female': 1, 'more female': 0, 'unisex': 26, 'more male': 104, 'male': 152}","{'way overpriced': 7, 'overpriced': 44, 'ok': 86, 'good value': 93, 'great value': 43}","{'topnotes': ['Lime'], 'midnotes': ['Ginger'], 'bottomnotes': ['Patchouli']}"
Azzaro Aqua,Azzaro,"{'aromatic': 1.0, 'green': 0.958643, 'fresh spicy': 0.861169, 'woody': 0.639312, 'fresh': 0.500257, 'citrus': 0.48450499999999996, 'soft spicy': 0.480007, 'fruity': 0.440405}",4.05,82,"{'winter': 0.06976740000000001, 'spring': 0.790698, 'summer': 1.0, 'fall': 0.162791}","{'day': 0.9767440000000001, 'night': 0.09302329999999999}","{'female': 0, 'more female': 0, 'unisex': 1, 'more male': 3, 'male': 0}","{'way overpriced': 1, 'overpriced': 0, 'ok': 2, 'good value': 2, 'great value': 1}","{'topnotes': ['Basil', 'Citruses', 'Mint', 'Cassis', 'Tarragon', 'Woodsy Notes', 'Virginia Cedar', 'Nutmeg'], 'midnotes': [], 'bottomnotes': []}"
Azzaro Pour Homme Limited Edition 2014,Azzaro,"{'warm spicy': 1.0, 'citrus': 0.9163519999999999, 'woody': 0.8282989999999999, 'aromatic': 0.7336459999999999, 'sweet': 0.652201, 'vanilla': 0.623584, 'amber': 0.50912}",3.76,72,"{'winter': 0.129032, 'spring': 0.83871, 'summer': 0.903226, 'fall': 0.38709699999999997}","{'day': 1.0, 'night': 0.290323}","{'female': 0, 'more female': 1, 'unisex': 1, 'more male': 8, 'male': 10}","{'way overpriced': 1, 'overpriced': 1, 'ok': 8, 'good value': 5, 'great value': 0}","{'topnotes': ['Tonka Bean', 'Guaiac Wood', 'Cardamom', 'Brazilian Orange'], 'midnotes': [], 'bottomnotes': []}"
Azzaro pour Homme Elixir Bois Precieux,Azzaro,"{'aromatic': 1.0, 'vanilla': 0.976846, 'citrus': 0.886545, 'sweet': 0.7639870000000001, 'warm spicy': 0.7576649999999999, 'amber': 0.747628, 'fruity': 0.708271, 'fresh spicy': 0.6828019999999999, 'woody': 0.572433, 'lavender': 0.546965}",4.60,20,"{'winter': 0.75, 'spring': 0.375, 'summer': 0.125, 'fall': 0.5}","{'day': 0.625, 'night': 1.0}","{'female': 0, 'more female': 0, 'unisex': 0, 'more male': 0, 'male': 1}","{'way overpriced': 1, 'overpriced': 0, 'ok': 0, 'good value': 0, 'great value': 0}","{'topnotes': ['Pear', 'Mandarin Orange', 'Amalfi Lemon', 'Bergamot', 'Cassis'], 'midnotes': ['Lavender', 'Geranium', 'Spices'], 'bottomnotes': ['Benzoin', 'Vanille', 'French labdanum', 'oak moss', 'Coumarin', 'Tonka Bean']}"
Azzaro Chrome Limited Edition 2014,Azzaro,"{'citrus': 1.0, 'aromatic': 0.706002, 'woody': 0.706002, 'soft spicy': 0.678002, 'earthy': 0.648001, 'sweet': 0.504999, 'green': 0.48599899999999996, 'musky': 0.461999}",3.96,57,"{'winter': 0.0344828, 'spring': 0.793103, 'summer': 1.0, 'fall': 0.275862}","{'day': 0.965517, 'night': 0.24137899999999998}","{'female': 0, 'more female': 0, 'unisex': 1, 'more male': 1, 'male': 7}","{'way overpriced': 0, 'overpriced': 1, 'ok': 5, 'good value': 1, 'great value': 1}","{'topnotes': ['Pink Pepper', 'Mandarin Orange', 'Vetiver'], 'midnotes': [], 'bottomnotes': []}"
Azzaro Pour Homme Summer Edition 2013,Azzaro,"{'citrus': 1.0, 'fresh spicy': 0.773845, 'aromatic': 0.693075, 'herbal': 0.668845, 'green': 0.444037}",4.15,136,"{'winter': 0.0657895, 'spring': 0.8552630000000001, 'summer': 0.973684, 'fall': 0.355263}","{'day': 1.0, 'night': 0.289474}","{'female': 0, 'more female': 0, 'unisex': 2, 'more male': 2, 'male': 15}","{'way overpriced': 0, 'overpriced': 2, 'ok': 6, 'good value': 7, 'great value': 5}","{'topnotes': ['Artemisia', 'Cumin', 'Italian Mandarin', 'Petitgrain', 'Italian Lemon'], 'midnotes': [], 'bottomnotes': []}"
Jetlag,Azzaro,"{'warm spicy': 1.0, 'citrus': 0.7727290000000001, 'woody': 0.6742440000000001, 'amber': 0.636364, 'aromatic': 0.601517, 'fresh spicy': 0.577275, 'patchouli': 0.5121220000000001, 'rose': 0.5121220000000001, 'cinnamon': 0.48182, 'balsamic': 0.46212200000000003}",3.92,74,"{'winter': 0.25, 'spring': 0.84375, 'summer': 0.75, 'fall': 0.46875}","{'day': 1.0, 'night': 0.34375}","{'female': 2, 'more female': 0, 'unisex': 0, 'more male': 1, 'male': 4}","{'way overpriced': 0, 'overpriced': 1, 'ok': 3, 'good value': 1, 'great value': 0}","{'topnotes': ['Lemon', 'Grapefruit', 'Cardamom', 'Pepper'], 'midnotes': ['Tea Rose', 'Incense', 'Cinnamon'], 'bottomnotes': ['Cedar', 'Amber', 'Patchouli']}"
Azzaro Aqua Frost,Azzaro,"{'aromatic': 1.0, 'citrus': 0.9598439999999999, 'green': 0.6181110000000001, 'fresh spicy': 0.607873, 'woody': 0.571654, 'marine': 0.551968, 'fresh': 0.476379}",4.00,44,"{'winter': 0.0, 'spring': 0.724138, 'summer': 0.965517, 'fall': 0.17241399999999998}","{'day': 1.0, 'night': 0.275862}","{'female': 0, 'more female': 0, 'unisex': 1, 'more male': 7, 'male': 5}","{'way overpriced': 0, 'overpriced': 0, 'ok': 4, 'good value': 5, 'great value': 2}","{'topnotes': ['Grapefruit', 'Sea Notes'], 'midnotes': ['Kumquat', 'Citruses', 'Mint'], 'bottomnotes': ['Cypress', 'Vetiver']}"
